Ybyt1VGtoZDNhe23-0zN5hvGvrOz_wsoQbuwp41LAzm2OxS2,IRON,I,1,9,False
D9KkzWlHhirnKq5P_3c7szSZ4jCueZX4ZoRurhK37kfCfuPJ,IRON,I,11,20,False
nYqIlwVSzK0Dkb_prgHXfrMLmGkx5Y_d03gzi4WMDBb0qrbL,IRON,I,16,29,False
gun-q86U2cQvY31d6JSCfaEHoj6PWTwZzAVFcGYNvUI178a2,IRON,I,17,31,False
2K-zBa8Q1RcrfVNJtmeHzxBiDp8hHtVWp7CmIiZeYUUFYUMJ,IRON,I,7,12,False
qbgom9PZNI0Pwu1aJxmNKWU76lg_pVGnZ3KA_vPtT8z720Ig,IRON,I,3,10,False
3hmWdc-T3E31_Yb-SLWWBdsOVxSBTGOPi_LlvsbDjEJ_NAhj,IRON,I,12,10,False
NwqJmJZ1v0BmExCGiY31HJ-jym4_i8fXCRyrX-4YXWucDgIh,IRON,I,15,41,False
BBOsRUHnTWbwowuPJNcejINJtd9OuwiA9uycRFuqolbMASuz,IRON,I,23,56,False
NlreRYbP4WqIYKXxYCubR53YGjZnZUnyeE_WNYVH6igX-mDO,IRON,I,7,8,False
IWvHO6HXGzhhjf0ZF0fvos1biZFnRnTvrTXVM7TLioNcqDde,IRON,I,11,26,False
K_TLMcDfTyc0XSaPG2Px3bfn5j0IPji_SLY7gbwDI99n2mJW,IRON,I,1,7,False
9zMBlVjmpT0wOeJT4qnhZTQBjIjIHrtuUG5O_kv7WePDl82e,IRON,I,3,5,False
gcu_xe2kcZh-PDcpPY4aAzxKVuFP0x086PFzyOh5LIsj0BzP,IRON,I,233,222,True
wWDdcM8R0HAJsMSl6KjOGj3dxzWDcyoqxxn-xccD4E6NSw7b,IRON,I,1,8,False
HBpb61Zlb66wDgXdE_OJ1BgBb8sAYn2R6O8iIK6wcWnJmKKn,IRON,I,13,28,False
waGKBf4sEizp-0o7FJTtWHTsfoP3WqcESzRcenaioWOKb66a,IRON,I,9,8,False
majkAIp5MgtfWLaLjp976FStcDm8pTNdmuMvpz-KwjIUizjs,IRON,I,1,12,False
UNOq3AcMBd-j27Z2KWBQKSJHBHjYB6m7afkVgBwLOIxeq5wD,IRON,I,6,8,False
6dmsGxuEodR_0YRO2kjhZjobtg0F3iY_OZxtrjd8w4Vd2THY,IRON,I,3,6,False
Lemm3U6Buqd6_uAhh2ykwf49gIsmqJjKEKnY84kcsC4CHZVA,IRON,I,5,16,False
TKqSo4XnbQ5icIlZWihXkME4GaTCrSD55FKvxrSO3lsKcw65,IRON,I,34,64,False
y52GyKE7dga8czaY7r0ZbeUIqrrA0J21x6U0fxc_GZOj0154,IRON,I,10,30,False
IAI-OVj45lGSq4z97tT-f6z916HSVrncZDFmWH-XlC5zHWRD,IRON,I,140,194,True
aAV-W7KZ1dSHccfQdx2D69T9Apt6lNXyHhwhjrGtbBbVmt5k,IRON,I,44,73,False
edYMt73uZzwaac2ljI_NkIVp5BRoIi6Mg-1_Au_ScIGhmfut,IRON,I,11,37,False
DH1za1ZbGddX-JNdpk5atze427rRHXlGBJF9LAqC70RGRiqR,IRON,I,3,7,False
AeuBdx78KGuMPo8VOJNjzLOJqy2B1xC-hgz6jItfnZgfQJEQ,IRON,I,5,11,False
0Hh1JCjvhshJdapIludxM63GhAyuHil97AUQTMKGvTFSED89,IRON,I,23,44,False
_1mecXhjAuzUC1alDGAj6SjM7e-dVCxbGV8UWX86Y40Pxnhl,IRON,I,3,10,False
2Yt1Kl425FvQhvTn73AgTmarJo6vYgN9Zk_37gYzNZaySDNY,IRON,I,3,10,False
FrTAFsMIViwAyYcc53XcJpVTUxsizPdcaFDHTRK_5i8myTCs,IRON,I,6,13,False
U5uljA2KxIEeSdAQXnSI5O3ZGyprZH76564rrJtUhy9GJ4oj,IRON,I,133,130,True
1j8CFwWKXlLjvrvStg6ALGwleKUsiTq0kOi-M516vv7HQetW,IRON,I,3,12,False
L8Q3awHoUA9eYQ-ujYEvWlzqVpf-rWoEmCJGIMxT_jbbi_aU,IRON,I,4,10,False
2_dPa4b_LpRAcuUl_WpGskL5xnBQBnix6N0ln2OOiwHDLZWK,IRON,I,5,10,False
j6T87Q_yw8nk8c8IcKhRP-qyinOtWGFVrXCZS5TgCaTgH_Ms,IRON,I,12,35,False
yKAxHYPmHtTRoNdfMjnq1OUu6PKwIu_sCuQkAD6XCte7F4g0,IRON,I,21,44,False
Hw2KtCtlOh9FHTAyuS2pqAJPDGKxQxjwmeZCZODpFOiCqPLR,IRON,I,1,7,False
9NYE-490Ddoe1OlNqxYYpDtmodZa0GGJcpAXRr0ereogTckt,IRON,I,47,89,True
xcxR8qhC81NMfKHWZqTuXlHbFa0rPN4kDsenr5WwAvUx6Ayx,IRON,I,28,52,False
WalJ-b6AYqAer2QSdIK6bUxXA7R0zugLqFmgmCG5EZH7tLyM,IRON,I,5,13,False
dHEqIcdKC2nGZBw0iUrBqBVNKHoyMqgfvx17zIaNVrEVM7bz,IRON,I,88,135,False
SBC9n8c5X0i7DBKQWGG0KHY-Zrfum_cIwsZ1jnxO6efn7R39,IRON,I,43,54,False
DwwyTy_xLJVootPmHUHkUYIVvAirzKLlndkbSkoL480j8OKY,IRON,I,3,8,False
nJW_AQGQJH1v9dQvv5r28dTe-ffTSxiBbF8qZF4pY3DtPWLX,IRON,I,11,15,False
kRfJ9o4vjeE7lTCq3bPNggQ3KZLqXRdnEUr5qx2-g7zDT2Si,IRON,I,4,14,False
ADIGaipkC63EsEhaCJc_qJOKW4_l3gIxdoBD8jb7g4WZxGaD,IRON,I,9,9,False
qvjjsaV5Od8U0YKcUKevd5eqsLrZwi11KYe8aAAUlPGen94I,IRON,I,258,341,True
3Seb3Y-XYpjmuWs5UCGr0totlAygr40YFlMdCZ0us_t8-K3j,IRON,I,17,21,False
w10MEMGwav5b3sMSfqPE_54VIcvv07RMW0kB2B6WI2Tbj-0f,IRON,I,11,15,False
iMWE9L2mi0Y2hItApKudwusBhmZYQ-FD_aM1Kxbc6Gb-s1EK,IRON,I,9,12,False
1gCQFNITR8gIyqeqoJsIDM44xIcsH-f8ntG6RZhz1bxRTrVU,IRON,I,3,10,False
d8GTRpt4PExf84UbzZNeT2VQsH-rMk3GxBapNTZfdxcLALEO,IRON,I,7,17,False
n-u8PUzQh0LZvF40G_rInvrKd8hMVlXT65KDc5D0xnfQOR19,IRON,I,14,29,False
tixOKLi4HtHrScien4F2qpM5XuPCmloEHGinJZFVfDj8Ma8F,IRON,I,40,39,False
ValuAjkCB5fFNmzJWIepqQzUEVz62XWvfxvpBDBi8qTffQDP,IRON,I,2,6,False
q45QPmsi949IkeVcVGiV52QUaANSwwfJw89z_QmL_jX5KrJg,IRON,I,6,12,False
yHqV3vsBUxoZk_3k67A9k6658DOlXusouI_C_rKeQp0jug2g,IRON,I,51,76,True
jpjbKNDvnz1b8g3hw3YAeCMjE5nP0M6vuBfOr2XZ5NjgJPA1,IRON,I,3,13,False
sSG2XYoKyhBugeakVfseu5wmIwKrruH9M40EvuCiuCgSmP7A,IRON,I,2,6,False
przGY7UUNbQ9GKP9-2I2vs9mkn5xckvBoMkyNHk6PuRSb9eD,IRON,I,3,22,False
ouHy0StbsnP5PTh-WcUoiheV9ox8sibptqlSMFIqj7HS0fTd,IRON,I,3,5,False
or8nlqhW9g5eebneB29btonJATblSvrAzKcPBnG8qsiXcLHG,IRON,I,6,9,False
mqkwluIAc0KqUwUPRL6Q0tW91f6-xhsPpqdOO4pVfIuEDS1q,IRON,I,8,2,False
tOgJfhFUMvsZ4NjQEDGnBjINUUjkD4HaaLFbgx1crLPjm6bD,IRON,I,14,15,False
OQLPSembuF8l5w6x6kTzKJ61lDjm43rfRReI3sJlWpNXjXM2,IRON,I,1,16,False
NWwBGu1bY7OeC_DZayWq2MyzLcXHvxNfDnj4vsdIUc8xB5EZ,IRON,I,7,16,False
g4IfjtkDTiUACH4__3ouPC90_T82yoGOcaVXPf-L16LZzSaA,IRON,I,21,45,False
q_n9nYijJBOGss-773GX2tpcFTEBxyDSHawrinU-JvZxN9Zu,IRON,I,16,28,False
vDYLybn_28D9uiv0DuNFWKONFz_kR-iV8t3haZdDNpelTDLH,IRON,I,7,23,False
Ht6pe2kUuB5YZkFhM8VE1qk9B5iBkYBfQeLJq__Sp3ifGskX,IRON,I,1,8,False
qATMDoht9-svi6azVJy2Dus-oggSIprul5QaFzZXuo8bHtvW,IRON,I,12,45,False
vQQ83QLpHyLsPiUEydKPtsrhe7dMiyelmE_vhoYoEjvl9qya,IRON,I,5,7,False
e4j0QsYM_bvCBDPd546bjMnW3lGGsJYUOeqNFGUJWhnT9_4F,IRON,I,3,11,False
32uLHWzbba6l-KGgxZsdkWHFHf7YfjUFENKzM1Tw9E0wC7Ue,IRON,I,12,19,False
TeTR_vLf0b8JrAgmbpMZIDqJRwhmpY3pCopwKAoR5jq0e2jM,IRON,I,5,7,False
eQ6Y0tEbUukysCiL-5pxTC9Dl_FGOs-zwDBDHyqPGeV2o9Nl,IRON,I,35,57,False
hXBt9wuwvcyw7NDyy3k4bSXduFK1q5Nv_wnEzU3LBCo2KccD,IRON,I,35,68,True
rp4UFKVrXtfpjglp9SMVueWuLaLE45RZRb0njlHn4X_HFQPP,IRON,I,4,17,False
fr58G-d3f_1IL9OVlu_Pp4XaqhpgTE1KSymkzalHm7Qt7cUb,IRON,I,3,11,False
RkTn_6jQhcixs6yWTjZEEqdoq0-_Yv-47KeCbnS2fjPkv51z,IRON,I,4,6,False
FSR_srZkYii0Yo0fKZ5W9iOhqfvlz5cuB1k3po6qwaNx8V3y,IRON,I,17,39,False
FNa_v1mQxUUXH7vJUA7WNwlTbiwLys9tWpocr1CxygCdxCbn,IRON,I,4,13,False
JeYLs3WpV80tg_uT5FVJ67-Px_DO9qXMWC8fZqDr8ja3_0mK,IRON,I,1,9,False
it-cXv-iYNZ3shm2VDYWV05SD7pI2RjOYpLUJbw18vjqRVkR,IRON,I,2,8,False
G42-0Wxp4Z1X1ReTZ0wx3JVGAyfIXJ0DnVyiw2qRXPtp57Sc,IRON,I,7,12,False
jF4QxYyQKl-D7ZVAjURxdTLMWLjb1rqcGr1hQpTnSQ7rWYKf,IRON,I,2,7,False
zB4OUWBqZu727mgubFo_n2X1jDaLfS3p17NhHNNZ477ipyx0,IRON,I,28,52,False
F8L553OvfjwHSkxBKLGvRlY4GVlTRnxIA0iWCrpQL_MS9ksF,IRON,I,49,96,True
0EQlNLpEWu1VsnYdYOzuY90Rxxa3PmVwiuHqMQYvlW1jdtYB,IRON,I,26,45,False
bheyzmx8WZ46ej0ZnCfF3Yc_CQn36TyTTu6W-g8G2VucJtTf,IRON,I,24,29,False
jF4QxYyQKl-D7ZVAjURxdTLMWLjb1rqcGr1hQpTnSQ7rWYKf,IRON,I,2,7,False
zB4OUWBqZu727mgubFo_n2X1jDaLfS3p17NhHNNZ477ipyx0,IRON,I,28,52,False
F8L553OvfjwHSkxBKLGvRlY4GVlTRnxIA0iWCrpQL_MS9ksF,IRON,I,49,96,True
0EQlNLpEWu1VsnYdYOzuY90Rxxa3PmVwiuHqMQYvlW1jdtYB,IRON,I,26,45,False
bheyzmx8WZ46ej0ZnCfF3Yc_CQn36TyTTu6W-g8G2VucJtTf,IRON,I,24,29,False
8eGL-E5AOjfPG0WJiTCAXx4e1Y3k7efdGpm8LphqPDKIxyGr,IRON,I,12,15,False
iRT0W-7ZCJ7dYHMgJAl6BhXS3seKBvH_Zecmu8MYJCFtAEkr,IRON,I,9,18,False
IDeCfQgjYnjOHuSCGQHjMEjC4_V2p8hBYQpb55ps0uWWHAQ1,IRON,I,185,246,True
kY34Q4fnamjC-RHn4fV4MNNF0vQIZYM6vRHpkBqKi9YjGbG4,IRON,I,4,8,False
VgwC1lr6rJyvPuCwXZ3HbXEdPfh39a6zd-ivoBNL-8b1vabN,IRON,I,4,16,False
4__ozbgvSzxCK9GQvzqRQDwF6kRq5p5_27UkshDxlKMsY5s2,IRON,I,0,14,False
xdmZKjADBHQNK41aQeI_zNm8kc4hEOB_OjeiF8w-kaNwiLvs,IRON,I,5,17,False
uXFjad-bLdtsCb_fV45BLyLRnjZPsm928NPwVzI23ohDr2-M,IRON,I,10,12,False
8koqjjbkS7nbXdS6NX5z-ceyD2fQSi2m24Z94P27IOJV0jQZ,IRON,I,2,17,False
F53UI_Kfj0VHbBofINUSvrLvDPvAufYupWGuFZD0lkdCV5IK,IRON,I,6,18,False
TQPXALthuV7fF68HTdnTZ-Kdg8dBYqvc7dkoHsidzS4oQDFJ,IRON,I,35,71,False
7gGD5PjeYbU45dTBcmMuNB2oX25eAdYQE6vvaoYg6V_dZ4sE,IRON,I,19,34,False
Yk4hvg5huLMKSM2F-wzfZQ85CTrya2xBRM6MD55FfQsj2zLT,IRON,I,42,65,True
N3SMdInjxicc8ru2uq3qVfyg8xtWogje8b00v38gJvy3xcPe,IRON,I,29,54,False
_vkOrG_MbFUjsIdELtWirOqFgkU8ttj69XT_Fo7zW5-DlW8s,IRON,I,2,10,False
_fcRVpfq01QCMXeExYk5PRnHyQLkk6yQqux-h4liVI71bRrb,IRON,I,3,5,False
id7VN9h_gxTsO6Kz79QGFHewYlgmdhfI9Y1cZp55jBXrR_9V,IRON,I,6,6,False
pbbuMWnDFR0vQ1DMjyk9NuX_J4KGzF5xbsNmI7cdOHTa2oDn,IRON,I,27,45,False
hlK_fEC1CignuoVxXWtFL5tMbmAhJ4n3SQ99pHrGxOPAu6D5,IRON,I,3,7,False
srMz9wU8e3l3ytd47xvknP3YwvQo43yJ5mQ8pNbxdhK-4w-i,IRON,I,4,12,False
MufcZwihwhitWxGbqENp2lhO6vKBKn6VnRNmcvA7nwLQ-4GW,IRON,I,5,12,False
xwQc2UZRCPifHDVvze8agffC-jW9ChpJUDU45JjkiOv7Ksr5,IRON,I,5,10,False
VTbC87UwYt_pbgqKmMe4_Yg0K3a3xRMPQSg7qtYXzERbLveL,IRON,I,5,25,False
fFWzf9OG7HEjVCJyyCKyUv30dlHQM7Cksw6In8GJ8zMNkQgk,IRON,I,8,12,False
sk9DENUP_Z7EoWsSm3hyPkwqKPTxRrZ892_urW-NKEeo7FgB,IRON,I,39,45,False
fiBxUQBc9_G_FBTcAWbfSrjpgvrULFdC-I3KsqOQvraygIr9,IRON,I,7,14,False
gsCVQoFKhHkYKmzwuckbwCZ77N1Fn7OtSP7WkNW--PI01xdH,IRON,I,1,13,False
T-MFsPRWxzbuVBQCvaUHM5z9NpV1bnAP3Ixe_R4U3ekNSIQN,IRON,I,3,8,False
